        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PWR_SRC Power Draw [W] , PWR_SRC Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2024-04-20 13:03:22 ,        2460.0   ,           2062.7   ,               57.9   ,        65.8   ,                47   ,                  1559   ,                47   ,                  1560   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              121.9   ,                  74.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               44.0   ,                  7118   ,
2024-04-20 13:03:23 ,        2430.0   ,           2062.7   ,               57.0   ,        62.9   ,                47   ,                  1560   ,                47   ,                  1560   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              112.6   ,                  65.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9250   ,               51.0   ,                  7118   ,
2024-04-20 13:03:24 ,        2550.0   ,           2062.7   ,               58.2   ,        65.7   ,                47   ,                  1560   ,                47   ,                  1560   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              126.6   ,                  79.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9650   ,               50.0   ,                  7116   ,
2024-04-20 13:03:25 ,        2505.0   ,           2062.7   ,               57.1   ,        63.3   ,                47   ,                  1560   ,                47   ,                  1560   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              120.0   ,                  72.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9900   ,               49.0   ,                  7117   ,
2024-04-20 13:03:26 ,        2520.0   ,           2062.7   ,               57.0   ,        63.0   ,                47   ,                  1560   ,                47   ,                  1559   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              117.6   ,                  70.1   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7118   ,
2024-04-20 13:03:27 ,        2505.0   ,           2062.7   ,               58.3   ,        65.9   ,                47   ,                  1560   ,                47   ,                  1560   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              111.9   ,                  64.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               50.0   ,                  7118   ,
2024-04-20 13:03:28 ,        2580.0   ,           2062.7   ,               57.7   ,        64.6   ,                47   ,                  1561   ,                47   ,                  1560   ,           5392   ,         99   ,                       98   ,                   0   ,                    0   ,              106.9   ,                  59.4   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9850   ,               47.0   ,                  7116   ,
2024-04-20 13:03:29 ,        2565.0   ,           2062.7   ,               57.8   ,        64.5   ,                47   ,                  1559   ,                47   ,                  1559   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              108.2   ,                  60.7   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9500   ,               48.0   ,                  7116   ,
2024-04-20 13:03:30 ,        2535.0   ,           2062.7   ,               58.1   ,        65.4   ,                47   ,                  1560   ,                47   ,                  1560   ,           5392   ,         99   ,                       99   ,                   0   ,                    0   ,              105.1   ,                  57.6   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7118   ,
2024-04-20 13:03:31 ,        2505.0   ,           2062.7   ,               58.2   ,        65.7   ,                47   ,                  1558   ,                47   ,                  1560   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              105.4   ,                  57.9   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7118   ,
2024-04-20 13:03:32 ,        2520.0   ,           2062.7   ,               58.4   ,        66.6   ,                47   ,                  1559   ,                47   ,                  1560   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              107.3   ,                  59.8   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        0.9750   ,               48.0   ,                  7118   ,
2024-04-20 13:03:33 ,        2520.0   ,           2062.7   ,               58.4   ,        66.2   ,                47   ,                  1560   ,                47   ,                  1561   ,           5392   ,         99   ,                      100   ,                   0   ,                    0   ,              109.0   ,                  61.5   ,                 47.5   ,              12.0   ,                         0.0   ,               1   ,        1.0000   ,               48.0   ,                  7115   ,
